variant,bs,dx,dy,n,k,kernel_name,kernel_name_full,total_time_ms,avg_time_ms,instances,time_percent
TurboFNO_1D_B,32,256,128,128,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.639438,1.2732397,6,16.6
TurboFNO_1D_B,32,256,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",75.20985,12.534975,6,90.8
TurboFNO_1D_B,32,256,128,128,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.621291,1.2702152,6,9.2
TurboFNO_1D_B,32,256,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",148.773494,24.7955823,6,95.1
TurboFNO_1D_B,32,256,128,128,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.586154,1.264359,6,4.9
TurboFNO_1D_B,32,256,256,64,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.489205,1.0815342,6,60.5
TurboFNO_1D_B,32,256,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",4.232038,0.7053396999999999,6,39.5
TurboFNO_1D_B,32,256,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.77077,1.1284617,6,51.1
TurboFNO_1D_B,32,256,256,64,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.485428,1.0809047,6,48.9
TurboFNO_1D_B,32,256,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.549419,2.0915698000000003,6,66.0
TurboFNO_1D_B,32,256,256,64,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.471316,1.0785527,6,34.0
TurboFNO_1D_B,32,256,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.616895,3.9361492,6,78.5
TurboFNO_1D_B,32,256,256,64,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.477014,1.0795023000000001,6,21.5
TurboFNO_1D_B,32,256,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",46.378663,7.7297772,6,87.8
TurboFNO_1D_B,32,256,256,64,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.457108,1.0761847,6,12.2
TurboFNO_1D_B,32,256,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",91.710288,15.285048,6,93.4
TurboFNO_1D_B,32,256,256,64,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.462388,1.0770647,6,6.6
TurboFNO_1D_B,32,256,256,128,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.062729,2.1771215,6,62.7
TurboFNO_1D_B,32,256,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",7.756332,1.292722,6,37.3
TurboFNO_1D_B,32,256,256,128,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.05655,2.1760917,6,50.4
TurboFNO_1D_B,32,256,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.865446,2.144241,6,49.6
TurboFNO_1D_B,32,256,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",24.517848,4.086308,6,65.3
TurboFNO_1D_B,32,256,256,128,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.057222,2.1762037000000003,6,34.7
TurboFNO_1D_B,32,256,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",46.66992,7.77832,6,78.1
TurboFNO_1D_B,32,256,256,128,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.051559,2.1752597999999996,6,21.9
TurboFNO_1D_B,32,256,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",91.888561,15.314760199999998,6,87.6
TurboFNO_1D_B,32,256,256,128,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.040618,2.1734362999999997,6,12.4
TurboFNO_1D_B,32,256,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",181.892271,30.3153785,6,93.3
TurboFNO_1D_B,32,256,256,128,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.045673,2.1742787999999997,6,6.7
TurboFNO_1D_B,64,128,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.992582,0.6654303,6,51.1
TurboFNO_1D_B,64,128,128,64,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.82314,0.63719,6,48.9
TurboFNO_1D_B,64,128,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.180341,1.0300568,6,61.9
TurboFNO_1D_B,64,128,128,64,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.810631,0.6351051999999999,6,38.1
TurboFNO_1D_B,64,128,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",13.426116,2.237686,6,78.0
TurboFNO_1D_B,64,128,128,64,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.792774,0.632129,6,22.0
TurboFNO_1D_B,64,128,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",19.288156,3.2146927,6,83.6
TurboFNO_1D_B,64,128,128,64,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.785157,0.6308595,6,16.4
TurboFNO_1D_B,64,128,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",37.803549,6.3005915,6,90.9
TurboFNO_1D_B,64,128,128,64,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.77431,0.6290517,6,9.1
TurboFNO_1D_B,64,128,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",74.295169,12.3825282,6,95.2
TurboFNO_1D_B,64,128,128,64,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",3.759527,0.6265878,6,4.8
TurboFNO_1D_B,64,128,128,128,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.677067,1.2795112,6,52.4
TurboFNO_1D_B,64,128,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.970897,1.1618161999999999,6,47.6
TurboFNO_1D_B,64,128,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.091853,2.0153088,6,61.2
TurboFNO_1D_B,64,128,128,128,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.67745,1.279575,6,38.8
TurboFNO_1D_B,64,128,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",20.811346,3.4685577000000003,6,73.1
TurboFNO_1D_B,64,128,128,128,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.667563,1.2779272,6,26.9
TurboFNO_1D_B,64,128,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",38.296183,6.3826972,6,83.4
TurboFNO_1D_B,64,128,128,128,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.648586,1.2747643,6,16.6
TurboFNO_1D_B,64,128,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",75.218456,12.5364093,6,90.8
TurboFNO_1D_B,64,128,128,128,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.609003,1.2681672,6,9.2
TurboFNO_1D_B,64,128,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",148.746332,24.7910553,6,95.2
TurboFNO_1D_B,64,128,128,128,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.564972,1.2608287,6,4.8
TurboFNO_1D_B,64,128,256,64,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.494035,1.0823392,6,56.7
TurboFNO_1D_B,64,128,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",4.955553,0.8259255,6,43.3
TurboFNO_1D_B,64,128,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.763953,1.1273255,6,51.1
TurboFNO_1D_B,64,128,256,64,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.479157,1.0798595,6,48.9
TurboFNO_1D_B,64,128,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.563307,2.0938845,6,66.0
TurboFNO_1D_B,64,128,256,64,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.469937,1.0783228,6,34.0
TurboFNO_1D_B,64,128,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.613566,3.9355943,6,78.5
TurboFNO_1D_B,64,128,256,64,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.475637,1.0792728,6,21.5
TurboFNO_1D_B,64,128,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",46.38129,7.730215,6,87.8
TurboFNO_1D_B,64,128,256,64,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.458259,1.0763765,6,12.2
TurboFNO_1D_B,64,128,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",91.713714,15.285619,6,93.4
TurboFNO_1D_B,64,128,256,64,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",6.463634,1.0772723,6,6.6
TurboFNO_1D_B,64,128,256,128,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.082183,2.1803638,6,62.8
TurboFNO_1D_B,64,128,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",7.741229,1.2902048000000002,6,37.2
TurboFNO_1D_B,64,128,256,128,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.062886,2.1771477000000004,6,50.4
TurboFNO_1D_B,64,128,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.856776,2.142796,6,49.6
TurboFNO_1D_B,64,128,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",24.519734,4.0866223,6,65.2
TurboFNO_1D_B,64,128,256,128,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.062886,2.1771477000000004,6,34.8
TurboFNO_1D_B,64,128,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",46.656418,7.7760697,6,78.2
TurboFNO_1D_B,64,128,256,128,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.036839,2.1728065,6,21.8
TurboFNO_1D_B,64,128,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",91.88765,15.314608300000002,6,87.6
TurboFNO_1D_B,64,128,256,128,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.034758,2.1724597,6,12.4
TurboFNO_1D_B,64,128,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",181.880998,30.313499699999998,6,93.3
TurboFNO_1D_B,64,128,256,128,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.028456,2.1714092999999997,6,6.7
TurboFNO_1D_B,64,256,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",8.759267,1.4598778000000001,6,53.4
TurboFNO_1D_B,64,256,128,64,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.657354,1.2762257,6,46.6
TurboFNO_1D_B,64,256,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.445513,2.0742522,6,61.9
TurboFNO_1D_B,64,256,128,64,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.670218,1.2783697,6,38.1
TurboFNO_1D_B,64,256,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",21.117936,3.519656,6,73.4
TurboFNO_1D_B,64,256,128,64,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.645323,1.2742205,6,26.6
TurboFNO_1D_B,64,256,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",38.08166,6.3469432999999995,6,83.3
TurboFNO_1D_B,64,256,128,64,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.629291,1.2715485,6,16.7
TurboFNO_1D_B,64,256,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",75.020383,12.503397199999998,6,90.8
TurboFNO_1D_B,64,256,128,64,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.599599,1.2665998,6,9.2
TurboFNO_1D_B,64,256,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",147.884747,24.6474578,6,95.1
TurboFNO_1D_B,64,256,128,64,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",7.575022,1.2625037,6,4.9
TurboFNO_1D_B,64,256,128,128,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.358649,2.5597748,6,52.6
TurboFNO_1D_B,64,256,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",13.836835,2.3061392,6,47.4
TurboFNO_1D_B,64,256,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",24.555452,4.0925753,6,61.5
TurboFNO_1D_B,64,256,128,128,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.375833,2.5626387999999998,6,38.5
TurboFNO_1D_B,64,256,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",41.636964,6.939494,6,73.1
TurboFNO_1D_B,64,256,128,128,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.357464,2.5595773,6,26.9
TurboFNO_1D_B,64,256,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",76.198296,12.699716,6,83.2
TurboFNO_1D_B,64,256,128,128,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.341559,2.5569265,6,16.8
TurboFNO_1D_B,64,256,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",149.997066,24.999511,6,90.8
TurboFNO_1D_B,64,256,128,128,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.245111,2.5408518,6,9.2
TurboFNO_1D_B,64,256,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",296.886287,49.4810478,6,95.1
TurboFNO_1D_B,64,256,128,128,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",15.249145,2.5415242,6,4.9
TurboFNO_1D_B,64,256,256,64,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.073894,2.1789823,6,61.0
TurboFNO_1D_B,64,256,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",8.345574,1.390929,6,39.0
TurboFNO_1D_B,64,256,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",13.521889,2.2536482,6,50.9
TurboFNO_1D_B,64,256,256,64,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.068678,2.178113,6,49.1
TurboFNO_1D_B,64,256,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",24.826357,4.1377262,6,65.6
TurboFNO_1D_B,64,256,256,64,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.037863,2.1729772,6,34.4
TurboFNO_1D_B,64,256,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",47.046284,7.8410473,6,78.3
TurboFNO_1D_B,64,256,256,64,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.045675,2.1742792,6,21.7
TurboFNO_1D_B,64,256,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",92.470561,15.4117602,6,87.7
TurboFNO_1D_B,64,256,256,64,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",13.026054,2.171009,6,12.3
TurboFNO_1D_B,64,256,256,128,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",26.277389,4.3795648,6,63.1
TurboFNO_1D_B,64,256,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",15.376406,2.5627343,6,36.9
TurboFNO_1D_B,64,256,256,128,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",26.286408,4.381068,6,50.6
TurboFNO_1D_B,64,256,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",25.685645,4.2809408,6,49.4
TurboFNO_1D_B,64,256,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",48.921671,8.1536118,6,65.1
TurboFNO_1D_B,64,256,256,128,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",26.260998,4.376833,6,34.9
TurboFNO_1D_B,64,256,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",93.192978,15.532163,6,78.0
TurboFNO_1D_B,64,256,256,128,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",26.264105,4.377350799999999,6,22.0
TurboFNO_1D_B,64,256,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",183.552104,30.592017300000002,6,87.5
TurboFNO_1D_B,64,256,256,128,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",26.267147,4.3778578,6,12.5
TurboFNO_1D_C,32,128,128,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.609699,0.6016165,6,87.7
TurboFNO_1D_C,32,128,128,64,16,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.503996,0.0839993,6,12.3
TurboFNO_1D_C,32,128,128,64,32,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",4.199744,0.6999573,6,81.7
TurboFNO_1D_C,32,128,128,64,32,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.938553,0.1564255,6,18.3
TurboFNO_1D_C,32,128,128,64,64,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.955797,0.9926328000000001,6,76.7
TurboFNO_1D_C,32,128,128,64,64,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",1.80933,0.301555,6,23.3
TurboFNO_1D_C,32,128,128,64,128,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.444181,1.7406968,6,74.8
TurboFNO_1D_C,32,128,128,64,128,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",3.513895,0.5856492,6,25.2
TurboFNO_1D_C,32,128,128,64,256,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",14.782362,2.463727,6,67.6
TurboFNO_1D_C,32,128,128,64,256,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",7.081551,1.1802585,6,32.4
TurboFNO_1D_C,32,128,128,64,512,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",27.868353,4.6447255,6,66.3
TurboFNO_1D_C,32,128,128,64,512,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",14.148832,2.3581387,6,33.7
TurboFNO_1D_C,32,128,128,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.784434,1.130739,6,93.1
TurboFNO_1D_C,32,128,128,128,16,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.501085,0.0835142,6,6.9
TurboFNO_1D_C,32,128,128,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",8.787651,1.4646085,6,90.4
TurboFNO_1D_C,32,128,128,128,32,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.93657,0.156095,6,9.6
TurboFNO_1D_C,32,128,128,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.233322,2.038887,6,87.1
TurboFNO_1D_C,32,128,128,128,64,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",1.810419,0.3017365,6,12.9
TurboFNO_1D_C,32,128,128,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.308145,2.7180242000000003,6,82.0
TurboFNO_1D_C,32,128,128,128,128,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",3.569992,0.5949987,6,18.0
TurboFNO_1D_C,32,128,128,128,256,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",28.96182,4.82697,6,80.3
TurboFNO_1D_C,32,128,128,128,256,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",7.085615,1.1809358,6,19.7
TurboFNO_1D_C,32,128,128,128,512,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",54.915274,9.1525457,6,79.5
TurboFNO_1D_C,32,128,128,128,512,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",14.147327,2.3578878,6,20.5
TurboFNO_1D_C,32,128,256,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.676473,0.9460788,6,86.8
TurboFNO_1D_C,32,128,256,64,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.863256,0.143876,6,13.2
TurboFNO_1D_C,32,128,256,64,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.666039,0.9443398000000001,6,78.4
TurboFNO_1D_C,32,128,256,64,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.559412,0.259902,6,21.6
TurboFNO_1D_C,32,128,256,64,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.96952,1.1615867,6,69.6
TurboFNO_1D_C,32,128,256,64,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",3.051243,0.5085405,6,30.4
TurboFNO_1D_C,32,128,256,64,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.688471,1.7814118,6,64.5
TurboFNO_1D_C,32,128,256,64,128,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",5.887511,0.9812518,6,35.5
TurboFNO_1D_C,32,128,256,64,256,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.093491,2.6822485,6,58.3
TurboFNO_1D_C,32,128,256,64,256,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",11.506195,1.9176992,6,41.7
TurboFNO_1D_C,32,128,256,64,512,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.316569,4.8860947999999995,6,56.2
TurboFNO_1D_C,32,128,256,64,512,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",22.878501,3.8130835,6,43.8
TurboFNO_1D_C,32,128,256,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.795768,1.7992947,6,93.0
TurboFNO_1D_C,32,128,256,128,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.814235,0.1357058,6,7.0
TurboFNO_1D_C,32,128,256,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.134088,2.022348,6,88.0
TurboFNO_1D_C,32,128,256,128,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.653396,0.275566,6,12.0
TurboFNO_1D_C,32,128,256,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",13.938786,2.323131,6,82.0
TurboFNO_1D_C,32,128,256,128,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",3.065292,0.510882,6,18.0
TurboFNO_1D_C,32,128,256,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",18.624163,3.1040272,6,76.1
